Horizon started successfully.
[2022-07-13 15:42:57][f2e053fc-af5c-4fce-af04-94cf88948e8b] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:57][6e795cdb-492a-4f5d-ac9c-1f99fabe4641] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:57][29791457-6205-4e8d-b86c-b350ab3b0ef1] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:57][5d964ee5-a152-46ec-a48f-3c32f6575022] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:57][8b4e2231-7150-46ce-b8d9-8a0402158fbc] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][f2e053fc-af5c-4fce-af04-94cf88948e8b] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][95a6e60b-f093-4bdd-a0c6-96c7b384da5f] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][29791457-6205-4e8d-b86c-b350ab3b0ef1] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][f1e2ec88-cd6a-44ba-ba34-022ea5c96b41] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][8b4e2231-7150-46ce-b8d9-8a0402158fbc] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][9790e8aa-96a3-4584-9059-826d1f20c127] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][9790e8aa-96a3-4584-9059-826d1f20c127] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][8ee05a9e-29e0-4b0a-8bbc-50de152de235] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][95a6e60b-f093-4bdd-a0c6-96c7b384da5f] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][fef60273-1c9b-4774-9d9c-23b583675a4f] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][fef60273-1c9b-4774-9d9c-23b583675a4f] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][7f64d865-5bd5-4fee-b6cb-5b306d5e5faf] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][f1e2ec88-cd6a-44ba-ba34-022ea5c96b41] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:58][1788dcb4-66d6-4b2e-a86a-778a578faede] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][1788dcb4-66d6-4b2e-a86a-778a578faede] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][21e352c6-6e00-4b5e-b596-f586f67941e9] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][8ee05a9e-29e0-4b0a-8bbc-50de152de235] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][e237ec49-be05-43c3-9cc7-0db58425d246] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][e237ec49-be05-43c3-9cc7-0db58425d246] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][c4515b6f-39e5-4738-bffe-d0db0fff99cb] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][7f64d865-5bd5-4fee-b6cb-5b306d5e5faf] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][6bce6ddd-1798-436f-953d-abae46903d8e] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][6bce6ddd-1798-436f-953d-abae46903d8e] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][57fb2252-4ee7-47cf-9449-864ebf93e73f] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][21e352c6-6e00-4b5e-b596-f586f67941e9] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:42:59][f913ede8-f44d-446d-821a-ead8277f0681] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][f913ede8-f44d-446d-821a-ead8277f0681] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][cfbee189-a9f0-45da-a83e-a6c53c5ab0d7] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][c4515b6f-39e5-4738-bffe-d0db0fff99cb] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][3c4659bb-0244-42b4-b43e-a5bd21b381fc] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:43:01][3c4659bb-0244-42b4-b43e-a5bd21b381fc] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][57fb2252-4ee7-47cf-9449-864ebf93e73f] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:00][cfbee189-a9f0-45da-a83e-a6c53c5ab0d7] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 15:43:12][7aa1d48e-f8ec-47f8-881c-5790764af165] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 15:43:13][7aa1d48e-f8ec-47f8-881c-5790764af165] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:04:50][5eae6ae1-0765-447b-babc-a5f73cd64926] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:04:51][5eae6ae1-0765-447b-babc-a5f73cd64926] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:06:00][c6f32efc-8aba-404f-827a-368e2ab92412] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:06:01][c6f32efc-8aba-404f-827a-368e2ab92412] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:06:36][515dc0ac-7cc7-429d-9252-1f79994a5e8f] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:06:37][515dc0ac-7cc7-429d-9252-1f79994a5e8f] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:08:00][f0c72106-206b-49c0-a5d9-b9e33f73b3e2] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:08:01][f0c72106-206b-49c0-a5d9-b9e33f73b3e2] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:08:54][f536113e-8357-493b-8dcd-86de30fc9feb] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:08:56][f536113e-8357-493b-8dcd-86de30fc9feb] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:09:09][880d3732-8a92-4879-ab1d-8ea406fd5170] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:09:11][768bd8ee-9b88-445a-be7a-6aafd1b49427] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:09:11][880d3732-8a92-4879-ab1d-8ea406fd5170] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:09:11][fbf4bd22-aea0-4de3-91a0-b9e0c316792e] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:09:11][768bd8ee-9b88-445a-be7a-6aafd1b49427] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:09:12][fbf4bd22-aea0-4de3-91a0-b9e0c316792e] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:09:30][0b6ef8cc-c96a-4d54-8df9-6f2078019c64] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:09:30][0b6ef8cc-c96a-4d54-8df9-6f2078019c64] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:09:30][909501fe-eb4b-4a61-bd23-59707e20ef4d] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:09:31][d6283262-bce3-4d21-a7e5-9d8f6578fc44] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:09:31][909501fe-eb4b-4a61-bd23-59707e20ef4d] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:09:32][d6283262-bce3-4d21-a7e5-9d8f6578fc44] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:10:04][ddc99189-0657-4bd3-907a-3f10191e1910] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:10:05][150b27dd-8be0-492c-aae4-75556e2fab13] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:10:04][ddc99189-0657-4bd3-907a-3f10191e1910] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:10:05][fb3be091-4665-4e5f-8bd7-46b365be7e5d] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 16:10:06][150b27dd-8be0-492c-aae4-75556e2fab13] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 16:10:05][fb3be091-4665-4e5f-8bd7-46b365be7e5d] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:01:55][f9660969-fd9f-4957-96d1-52c006365e26] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:01:56][f9660969-fd9f-4957-96d1-52c006365e26] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:01:56][8ffacbbd-ce12-4dce-b4b8-184b257a700c] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:01:57][8ffacbbd-ce12-4dce-b4b8-184b257a700c] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:01:57][0332b25c-a2ca-4b9e-b92b-7a1af1aca1be] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:01:58][0332b25c-a2ca-4b9e-b92b-7a1af1aca1be] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:02:19][dfc63fc8-972e-482e-bf09-d92c60d741e2] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:02:19][dfc63fc8-972e-482e-bf09-d92c60d741e2] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:02:19][9e6be094-ccae-427c-8390-7910a89f1c09] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:02:20][9e6be094-ccae-427c-8390-7910a89f1c09] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:02:20][bfeede38-156a-4b65-82f5-ab339492bef1] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:02:21][bfeede38-156a-4b65-82f5-ab339492bef1] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:04:12][d35b2679-9636-4be8-970e-85e114a9ab91] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:04:13][d35b2679-9636-4be8-970e-85e114a9ab91] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:04:13][47179b85-acd2-47a7-9181-d80e2fc9e604] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:04:13][f052ab99-4a02-4a61-a26e-7961f83b2b57] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:04:14][47179b85-acd2-47a7-9181-d80e2fc9e604] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:04:14][f052ab99-4a02-4a61-a26e-7961f83b2b57] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:05:02][6ae1974e-abac-44d3-95b2-0a7d330c0192] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:05:03][6ae1974e-abac-44d3-95b2-0a7d330c0192] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:05:03][e70574f0-7631-4ac5-8eed-9362ae826cb4] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:05:04][e70574f0-7631-4ac5-8eed-9362ae826cb4] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:05:04][871bbe46-9d2b-4f31-ace0-d02f17802bbb] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:05:04][871bbe46-9d2b-4f31-ace0-d02f17802bbb] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:33:31][af26f180-22bc-4bbb-80d9-e0909b7971c9] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:33:32][af26f180-22bc-4bbb-80d9-e0909b7971c9] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:39:35][912429e9-b963-4449-97e4-877b1fbecc5e] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:39:36][912429e9-b963-4449-97e4-877b1fbecc5e] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:42:24][e445a220-bfe7-40f4-b423-b3961e230a64] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:42:25][e445a220-bfe7-40f4-b423-b3961e230a64] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:42:55][9cecfd7c-4cd9-43b9-8772-519efc303a68] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:42:56][9cecfd7c-4cd9-43b9-8772-519efc303a68] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:42:56][599d89ef-74b8-4921-aa63-b83d7be10b22] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:42:57][599d89ef-74b8-4921-aa63-b83d7be10b22] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:44:47][54b075f0-5a27-475b-8fac-1bac2a6877a1] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:44:47][8c0cf7e6-3ea4-46a6-b5ab-982788d59901] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:44:48][8c0cf7e6-3ea4-46a6-b5ab-982788d59901] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:44:49][54b075f0-5a27-475b-8fac-1bac2a6877a1] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:45:26][b49477a9-6d01-404a-abfd-34a14f5e99f4] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:45:27][b49477a9-6d01-404a-abfd-34a14f5e99f4] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:45:27][c34a62ca-18e0-4590-b98c-2746617b19af] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:45:28][c34a62ca-18e0-4590-b98c-2746617b19af] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:45:40][1f52197d-25a1-4296-a67a-ffb7b6e75c7d] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:45:41][1f52197d-25a1-4296-a67a-ffb7b6e75c7d] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:45:41][0ec74f2f-e1b7-4dc7-9010-ce0354001be6] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:45:41][0ec74f2f-e1b7-4dc7-9010-ce0354001be6] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:47:14][ed1751a8-4a0d-4968-af85-4e29d0a60af4] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:47:15][5a95c3ce-5501-41c0-84da-ac1e4c7cb456] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:47:15][ed1751a8-4a0d-4968-af85-4e29d0a60af4] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:47:16][5a95c3ce-5501-41c0-84da-ac1e4c7cb456] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:49:54][35ea6179-57ed-409b-a91b-fce5047a3734] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:49:55][35ea6179-57ed-409b-a91b-fce5047a3734] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:49:55][24396ef8-3d52-40a2-b05e-ddeadc72f4e4] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:49:56][24396ef8-3d52-40a2-b05e-ddeadc72f4e4] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:53:08][234a9b42-9e53-4aae-8c01-6eb6a5eb870b] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:53:09][234a9b42-9e53-4aae-8c01-6eb6a5eb870b] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 17:53:09][5c4d36b4-5168-408b-96c3-a52c48491c89] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 17:53:09][5c4d36b4-5168-408b-96c3-a52c48491c89] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:07:22][1cef6b8c-7942-419c-a5b2-4a61fc7d2ffb] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:07:23][1cef6b8c-7942-419c-a5b2-4a61fc7d2ffb] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:07:23][cc9ccccb-6705-4e10-97bd-7ac72a07f9bf] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:07:24][cc9ccccb-6705-4e10-97bd-7ac72a07f9bf] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:08:54][04883c4b-bc88-48be-8c17-a1c91dee9b7d] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:08:55][04883c4b-bc88-48be-8c17-a1c91dee9b7d] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:08:55][a57b3704-3ae1-40c6-a952-f4cc3c9f29ae] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:08:56][a57b3704-3ae1-40c6-a952-f4cc3c9f29ae] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:09:59][5172489b-c875-4353-8eaa-f4b1919510d6] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:09:59][2830562f-fcfa-44e3-bd4c-22ae07522bb1] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:10:00][5172489b-c875-4353-8eaa-f4b1919510d6] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:10:00][2830562f-fcfa-44e3-bd4c-22ae07522bb1] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:10:17][2df19f51-eb2c-465f-a344-482b19f410f6] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:10:18][0c009edd-0141-4053-bca0-cca8f356a86a] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:10:18][2df19f51-eb2c-465f-a344-482b19f410f6] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:10:19][0c009edd-0141-4053-bca0-cca8f356a86a] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:15:54][d65e004f-ded9-4078-94e8-6f6b9d61b2af] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:15:55][a0061524-d1dd-4846-9c15-b64f5ebcc31e] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:15:55][d65e004f-ded9-4078-94e8-6f6b9d61b2af] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:15:55][57610697-875a-41a5-b1d7-e0c32f35f5b6] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:15:56][a0061524-d1dd-4846-9c15-b64f5ebcc31e] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:15:56][988ac3f4-a0eb-458f-a60e-84bf14116489] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:15:56][57610697-875a-41a5-b1d7-e0c32f35f5b6] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:15:56][8324926b-71ed-4ea6-81aa-65580d6a6277] Processing: App\Jobs\ProcessApiRequest
[2022-07-13 18:15:57][8324926b-71ed-4ea6-81aa-65580d6a6277] Processed:  App\Jobs\ProcessApiRequest
[2022-07-13 18:15:56][988ac3f4-a0eb-458f-a60e-84bf14116489] Processed:  App\Jobs\ProcessApiRequest
